,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Chamber and Ambient Humidity Sensor,,,,,,Microfluidic,,,FitBit,,Core,,,,
0,5:31:28 PM,36.35894,58.7,5:31:28 PM,23.65,59.55,,,,,,,,,,
0,5:31:58 PM,36.36938,58.8,5:31:58 PM,23.66,59.39,,,,,,,,,,
0,5:32:28 PM,36.38132,58.82,5:32:28 PM,23.64,59.38,,,,,,,,,,
0,5:32:58 PM,36.39496,58.84,5:32:58 PM,23.66,59.14,,,,,,,,,,
0,5:33:28 PM,36.41054,58.77,5:33:28 PM,23.65,59.32,,,,,,,,,,
0,5:33:58 PM,36.42832,58.89,5:33:58 PM,23.65,59.46,,,,,,,,,,
0,5:34:28 PM,36.44856,58.43,5:34:28 PM,23.61,59.42,,,,,,,,,,
0,5:34:58 PM,36.47154,57.43,5:34:58 PM,23.63,59.28,,,,,,,,,,
0,5:35:28 PM,36.49755,56.22,5:35:28 PM,23.64,59.39,,,,,,,,,,
0,5:35:58 PM,36.52691,55.24,5:35:58 PM,23.64,59.44,,,,,,,,,,
0,5:36:28 PM,36.55995,54.87,5:36:28 PM,23.63,59.45,,,,,,,,,,
0,5:36:58 PM,36.59,54.49,5:36:58 PM,23.63,59.45,,,,,,,,,,
0,5:37:28 PM,36.66,53.87,5:37:28 PM,23.65,59.43,,,,,,,,,,
0,5:37:58 PM,36.63,53.49,5:37:58 PM,23.62,59.41,,,,,,,,,,
0,5:38:28 PM,36.62,53.27,5:38:28 PM,23.64,59.31,,,,,,,,,,
0,5:38:58 PM,36.78,52.94,5:38:58 PM,23.63,59.35,,,,,,,,,,
0,5:39:28 PM,36.96,52.43,5:39:28 PM,23.62,59.38,,,,,,,,,,
0,5:39:58 PM,37.09,51.86,5:39:58 PM,23.62,59.47,,,,,,,,,,
0,5:40:28 PM,37.17,51.34,5:40:28 PM,23.62,59.6,,,,,,,,,,
0,5:40:58 PM,37.22,50.9,5:40:58 PM,23.63,59.52,,,,,,,,,,
0,5:41:28 PM,37.29,50.55,5:41:28 PM,23.63,59.39,,,,,,,,,,
0,5:41:58 PM,37.31,50.19,5:41:58 PM,23.61,59.57,,,,,,,,,,
0,5:42:28 PM,37.29,49.9,5:42:28 PM,23.62,59.66,,,,,,,,,,
