,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Chamber and Ambient Humidity Sensor,,,,,,Microfluidic,,,FitBit,,Core,,,,
,19:13:30,28.85,32.59,,,,,,,,,,,,,
,19:14:00,28.88,32.54,,,,,,,,,,,,,
,19:14:30,28.89,32.51,,,,,,,,,,,,,
,19:15:00,28.86,32.36,,,,,,,,,,,,,
,19:15:30,28.86,32.33,,,,,,,,,,,,,
,19:16:00,28.88,32.26,,,,,,,,,,,,,
,19:16:30,28.89,32.21,,,,,,,,,,,,,
,19:17:00,28.89,32.1,,,,,,,,,,,,,
,19:17:30,28.91,32.05,,,,,,,,,,,,,
,19:18:00,28.9,32.02,,,,,,,,,,,,,
,19:18:30,28.92,31.95,,,,,,,,,,,,,
,19:19:00,28.94,31.88,,,,,,,,,,,,,
,19:19:30,28.97,31.8,,,,,,,,,,,,,
,19:20:00,28.98,31.77,,,,,,,,,,,,,
,19:20:30,28.98,31.62,,,,,,,,,,,,,
,19:21:00,28.98,31.57,,,,,,,,,,,,,
,19:21:30,28.98,31.51,,,,,,,,,,,,,
,19:22:00,28.95,31.51,,,,,,,,,,,,,
,19:22:31,28.97,31.47,,,,,,,,,,,,,
,19:23:01,28.97,31.37,,,,,,,,,,,,,
,19:23:31,28.95,31.31,,,,,,,,,,,,,
,19:24:01,28.97,31.31,,,,,,,,,,,,,
,19:24:31,28.97,31.21,,,,,,,,,,,,,
,19:25:01,28.97,31.1,,,,,,,,,,,,,
,19:25:31,28.95,31.06,,,,,,,,,,,,,
,19:26:01,28.93,31.04,,,,,,,,,,,,,
,19:26:31,28.94,31.01,,,,,,,,,,,,,
,19:27:01,28.91,30.92,,,,,,,,,,,,,
,19:27:31,28.87,30.83,,,,,,,,,,,,,
,19:28:01,28.85,30.81,,,,,,,,,,,,,
,19:28:31,28.85,30.87,,,,,,,,,,,,,
,19:29:01,28.91,30.9,,,,,,,,,,,,,
,19:29:31,28.94,30.93,,,,,,,,,,,,,
,19:30:01,28.93,31.13,,,,,,,,,,,,,
,19:30:31,28.96,31.31,,,,,,,,,,,,,
,19:31:01,29.03,31.32,,,,,,,,,,,,,
,19:31:31,29.01,31.23,,,,,,,,,,,,,
,19:32:01,28.94,31.05,,,,,,,,,,,,,
,19:32:31,28.88,31.11,,,,,,,,,,,,,
,19:33:01,28.86,31.13,,,,,,,,,,,,,
,19:33:31,28.84,31.12,,,,,,,,,,,,,
,19:34:01,28.81,31.09,,,,,,,,,,,,,
,19:34:31,28.78,31.17,,,,,,,,,,,,,
,19:35:01,28.72,31.18,,,,,,,,,,,,,
,19:35:31,28.67,31.2,,,,,,,,,,,,,
,19:36:01,28.6,31.27,,,,,,,,,,,,,
,19:36:31,28.56,31.31,,,,,,,,,,,,,
,19:37:01,28.48,31.33,,,,,,,,,,,,,
,19:37:31,28.47,31.45,,,,,,,,,,,,,
,19:38:01,28.46,31.64,,,,,,,,,,,,,
,19:38:31,28.47,31.82,,,,,,,,,,,,,
,19:39:01,28.46,31.87,,,,,,,,,,,,,
,19:39:31,28.47,32.13,,,,,,,,,,,,,
,19:40:01,28.51,32.41,,,,,,,,,,,,,
,19:40:31,28.54,32.72,,,,,,,,,,,,,
,19:41:01,28.57,33.04,,,,,,,,,,,,,
,19:41:31,28.52,33.25,,,,,,,,,,,,,
,19:42:01,28.57,44.18,,,,,,,,,,,,,
,19:42:31,28.58,53.67,,,,,,,,,,,,,
,19:43:01,28.61,58.2,,,,,,,,,,,,,
,19:43:31,28.62,61.08,,,,,,,,,,,,,
,19:44:01,28.63,63.14,,,,,,,,,,,,,
,19:44:31,28.64,64.43,,,,,,,,,,,,,
,19:45:01,28.63,65.48,,,,,,,,,,,,,
,19:45:31,28.64,66.22,,,,,,,,,,,,,
,19:46:01,28.67,66.7,,,,,,,,,,,,,
,19:46:31,28.67,66.54,,,,,,,,,,,,,
,19:47:01,28.66,66.53,,,,,,,,,,,,,
,19:47:31,28.64,66.18,,,,,,,,,,,,,
,19:48:01,28.6,65.86,,,,,,,,,,,,,
,19:48:31,28.56,65.57,,,,,,,,,,,,,
,19:49:01,28.55,65.07,,,,,,,,,,,,,
,19:49:31,28.53,64.49,,,,,,,,,,,,,
,19:50:01,28.52,63.71,,,,,,,,,,,,,
,19:50:31,28.55,63.07,,,,,,,,,,,,,
,19:51:01,28.56,61.94,,,,,,,,,,,,,
,19:51:31,28.53,61.16,,,,,,,,,,,,,
,19:52:01,28.54,60.21,,,,,,,,,,,,,
,19:52:31,28.53,58.9,,,,,,,,,,,,,
,19:53:01,28.51,58.15,,,,,,,,,,,,,
,19:53:31,28.46,57.2,,,,,,,,,,,,,
,19:54:01,28.46,56.14,,,,,,,,,,,,,
,19:54:31,28.41,55.31,,,,,,,,,,,,,
,19:55:01,28.44,54.36,,,,,,,,,,,,,
,19:55:31,28.42,53.35,,,,,,,,,,,,,
,19:56:01,28.44,52.28,,,,,,,,,,,,,
,19:56:31,28.39,51.21,,,,,,,,,,,,,
,19:57:01,28.38,50.47,,,,,,,,,,,,,
,19:57:31,28.36,49.47,,,,,,,,,,,,,
,19:58:02,28.35,48.8,,,,,,,,,,,,,
,19:58:31,28.36,47.71,,,,,,,,,,,,,
,19:59:01,28.39,47.34,,,,,,,,,,,,,
,19:59:31,28.37,46.66,,,,,,,,,,,,,
,20:00:01,28.35,46.04,,,,,,,,,,,,,
,20:00:31,28.37,45.57,,,,,,,,,,,,,
,20:01:01,28.37,44.99,,,,,,,,,,,,,
,20:01:31,28.38,44.19,,,,,,,,,,,,,
,20:02:01,28.34,43.87,,,,,,,,,,,,,
,20:02:31,28.34,43.5,,,,,,,,,,,,,
,20:03:01,28.34,43.12,,,,,,,,,,,,,
,20:03:31,28.35,42.74,,,,,,,,,,,,,
,20:04:01,28.35,42.33,,,,,,,,,,,,,
,20:04:31,28.38,42.09,,,,,,,,,,,,,
,20:05:01,28.42,41.81,,,,,,,,,,,,,
,20:05:31,28.48,41.64,,,,,,,,,,,,,
,20:06:01,28.58,41.3,,,,,,,,,,,,,
,20:06:31,28.61,40.99,,,,,,,,,,,,,
,20:07:01,28.64,40.75,,,,,,,,,,,,,
,20:07:31,28.63,40.39,,,,,,,,,,,,,
,20:08:02,28.63,40.02,,,,,,,,,,,,,
,20:08:32,28.58,39.7,,,,,,,,,,,,,
,20:09:02,28.56,39.43,,,,,,,,,,,,,
,20:09:32,28.55,39.09,,,,,,,,,,,,,
,20:10:02,28.55,38.66,,,,,,,,,,,,,
,20:10:32,28.44,38.41,,,,,,,,,,,,,
,20:11:02,28.37,38.11,,,,,,,,,,,,,
,20:11:32,28.35,38.09,,,,,,,,,,,,,
,20:12:02,28.37,37.96,,,,,,,,,,,,,
,20:12:32,28.37,37.8,,,,,,,,,,,,,
,20:13:02,28.38,37.42,,,,,,,,,,,,,
,20:13:32,28.42,37.22,,,,,,,,,,,,,
,20:14:02,28.42,37.03,,,,,,,,,,,,,
,20:14:32,28.42,36.89,,,,,,,,,,,,,
,20:15:02,28.44,36.61,,,,,,,,,,,,,
,20:15:32,28.46,36.56,,,,,,,,,,,,,
,20:16:02,28.46,36.37,,,,,,,,,,,,,
,20:16:32,28.46,36.19,,,,,,,,,,,,,
,20:17:02,28.49,36.01,,,,,,,,,,,,,
,20:17:32,28.52,35.89,,,,,,,,,,,,,
,20:18:02,28.56,35.66,,,,,,,,,,,,,
,20:18:32,28.55,35.55,,,,,,,,,,,,,
,20:19:02,28.57,35.41,,,,,,,,,,,,,
,20:19:32,28.59,35.33,,,,,,,,,,,,,
,20:20:02,28.6,35.21,,,,,,,,,,,,,
,20:20:32,28.57,35.04,,,,,,,,,,,,,
